"scenario","year","transicion_label","age_inicial","age_final","consumption_kg","consumption_se_kg","consumo_min_kg","consumo_max_kg","p_value_est","p_value_se","data_source","consumo_anchoveta_kg","consumo_anchoveta_min","consumo_anchoveta_max","consumo_sardina_kg","consumo_sardina_min","consumo_sardina_max","consumo_otros_kg","consumo_otros_min","consumo_otros_max","prop_anchoveta","prop_sardina","prop_otros"
"T2021_4to5",2021,"4 → 5",4,5,62.9674498817958,1.10723662374653,60.7973059768889,65.1375937867027,0.68314742833762,0.01192493974841,"histórica",7.46400613664493,7.20676263299288,7.72124964029697,34.4811388433568,33.2927624133817,35.6695152733318,21.0223049017941,20.2977809305143,21.746828873074,0.11853753249745,0.547602593214203,0.333859874288347
"T2022_1to2",2022,"1 → 2",1,2,11.0070048328713,0.571938765490034,9.88602545114856,12.1279842145941,0.574335435227329,0.0390636665551781,"específica",1.75231516939311,1.57385525182285,1.93077508696338,1.91742024188618,1.72214563359008,2.11269485018229,7.33726942159202,6.59002456573563,8.08451427744842,0.1592,0.1742,0.6666
"T2022_2to3",2022,"2 → 3",2,3,19.5265699154496,1.96021403744042,15.6846210000766,23.3685188308227,0.558419992428345,0.0700796818060285,"específica",4.14353813605841,3.32827657621625,4.95879969590058,8.10743182889469,6.51225463923179,9.70260901855759,7.27755260748808,5.84565824672854,8.70944696824763,0.2122,0.4152,0.3727
"T2022_3to4",2022,"3 → 4",3,4,45.6567499174271,1.31693759601225,43.0755996593564,48.2379001754979,0.727541254619998,0.0203992190671926,"específica",14.3039104784287,13.4952558481804,15.112565108677,20.0140613557887,18.8825901116251,21.1455325999523,11.3387780832097,10.6977536995509,11.9798024668686,0.313292350075249,0.438359309236538,0.248348340688213
"T2022_4to5",2022,"4 → 5",4,5,64.8109022241285,4.07341068428657,56.8271639886862,72.7946404595709,0.692381359508123,0.039439585291325,"específica",7.68252442858169,6.73615179804681,8.62889705911657,35.4906181264849,31.1187023652133,39.8625338877565,21.6377596690619,18.9723098254261,24.3032095126977,0.11853753249745,0.547602593214203,0.333859874288347
"T2023_1to2",2023,"1 → 2",1,2,15.2366030265986,0.459727809289347,14.3355530777,16.1376529754972,0.663757379786196,0.0235083762523354,"histórica",2.42566720183449,2.28222004996983,2.56911435369915,2.65421624723347,2.49725334613533,2.81117914833161,10.1567195775306,9.5560796815948,10.7573594734664,0.1592,0.1742,0.6666
"T2023_2to3",2023,"2 → 3",2,3,31.7438299363381,0.701950263107807,30.3680327017084,33.1196271709678,0.718738615406959,0.0166518526174877,"histórica",6.73604071249095,6.44409653930252,7.02798488567937,13.1800381895676,12.6088071777493,13.7512692013858,11.8309254172732,11.3181657879267,12.3436850466197,0.2122,0.4152,0.3727
"T2023_3to4",2023,"3 → 4",3,4,49.3323913310583,0.49071161512517,48.3706142386175,50.2941684234992,0.653353929874625,0.00704017822735654,"histórica",15.4554608149391,15.1541434093998,15.7567782204784,21.6253129868693,21.2037090449874,22.0469169287512,12.2516175292499,12.0127617842303,12.4904732742695,0.313292350075249,0.438359309236538,0.248348340688213
"T2023_4to5",2023,"4 → 5",4,5,64.5976274903664,1.1181575337904,62.4060789950951,66.7891759856377,0.72612534474569,0.0119293842066876,"histórica",7.65724336789748,7.39746261691952,7.91702411887544,35.3738283292097,34.1737306900445,36.573925968375,21.5665557932592,20.8348856881311,22.2982258983873,0.11853753249745,0.547602593214203,0.333859874288347
"T2024_1to2",2024,"1 → 2",1,2,14.7848395592755,0.449106288878301,13.9046074078436,15.6650717107074,0.656333680613191,0.0235080239495978,"histórica",2.35374645783666,2.2136134993287,2.49387941634462,2.57551905122579,2.42218261044635,2.72885549200523,9.85557405021303,9.26881129806852,10.4423368023575,0.1592,0.1742,0.6666
"T2024_2to3",2024,"2 → 3",2,3,33.5339657284744,2.6829830419719,28.2754155950777,38.792515861871,0.669560539001416,0.0561244667638978,"específica",7.11590752758226,6.00004318927549,8.23177186588903,13.9233025704626,11.7399525550763,16.1066525858488,12.4981090270024,10.5382473922855,14.4579706617193,0.2122,0.4152,0.3727
"T2024_3to4",2024,"3 → 4",3,4,45.0346755298209,1.96060558501862,41.1919591952964,48.8773918643455,0.609483396985438,0.0293719198951901,"específica",14.1090193316139,12.9051257004982,15.3129129627297,19.7413692569439,18.0568787789498,21.4258597349381,11.1842869412631,10.2299547158484,12.1386191666778,0.313292350075249,0.438359309236538,0.248348340688213
"T2024_4to5",2024,"4 → 5",4,5,61.3540870909434,1.09529082333774,59.2073565246042,63.5008176572825,0.665819039810566,0.0119250977705227,"histórica",7.27276209239408,7.01829394812338,7.52723023666478,33.5976571952906,32.4221019702311,34.7732124203502,20.4836678032586,19.7669606062497,21.2003750002676,0.11853753249745,0.547602593214203,0.333859874288347
