"year","Rio","edad_consumo","transicion_label","N_mar","consumption_kg","consumption_se_kg","consumo_min_kg","consumo_max_kg","consumo_anchoveta_kg","consumo_sardina_kg","consumo_otros_kg","consumo_total_poblacional_t","consumo_se_poblacional_t","consumo_lower_poblacional_t","consumo_upper_poblacional_t","consumo_cv_poblacional","consumo_anchoveta_poblacional_t","consumo_sardina_poblacional_t","consumo_otros_poblacional_t","prop_anchoveta","prop_sardina","prop_otros"
2015,"Imperial",4,"4 → 5",6746.58371430396,67.8419772800573,1.17907848817508,65.5310259082882,70.1529286518264,8.04182058652605,37.1504426873384,22.6497140061928,457.701579063814,7.95475172620813,442.110552174488,473.29260595314,0.0173797777636661,54.254815802411,250.63857161358,152.808191647823,0.11853753249745,0.547602593214203,0.333859874288347
2015,"Tolten",4,"4 → 5",6641.30421333043,67.8419772800573,1.17907848817508,65.5310259082882,70.1529286518264,8.04182058652605,37.1504426873384,22.6497140061928,450.559209550712,7.83061893136443,435.21147846858,465.906940632844,0.0173797777636661,53.4081769441428,246.727391546511,150.423641060057,0.11853753249745,0.547602593214203,0.333859874288347
2015,"Valdivia",4,"4 → 5",1280.23417051931,67.8419772800573,1.17907848817508,65.5310259082882,70.1529286518264,8.04182058652605,37.1504426873384,22.6497140061928,86.853617509524,1.50949657028599,83.8950585969768,89.8121764220713,0.0173797777636661,10.2954135080563,47.5612661782498,28.9969378232178,0.11853753249745,0.547602593214203,0.333859874288347
2016,"Bueno",1,"1 → 2",70487.6179972777,19.1005482739383,1.43328763101391,16.2913561376643,21.9097404102123,3.3445060027666,3.53742154033337,12.2186207308383,1346.35215027192,101.029031015132,1148.33888808929,1544.36541245456,0.0750390831958241,235.746261512614,249.34441823036,861.261470528948,0.1751,0.1852,0.6397
2016,"Imperial",1,"1 → 2",80305.9952082364,19.1005482739383,1.43328763101391,16.2913561376643,21.9097404102123,3.3445060027666,3.53742154033337,12.2186207308383,1533.88853816158,115.101589628228,1308.29356792694,1759.48350839621,0.0750390831958241,268.583883032093,284.076157267524,981.228497861958,0.1751,0.1852,0.6397
2016,"Tolten",1,"1 → 2",79052.8313168907,19.1005482739383,1.43328763101391,16.2913561376643,21.9097404102123,3.3445060027666,3.53742154033337,12.2186207308383,1509.95242075977,113.305445323129,1287.87782867417,1732.02701284538,0.0750390831958241,264.392668875036,279.64318832471,965.916563560024,0.1751,0.1852,0.6397
2016,"Valdivia",1,"1 → 2",15238.8947527869,19.1005482739383,1.43328763101391,16.2913561376643,21.9097404102123,3.3445060027666,3.53742154033337,12.2186207308383,291.071244867071,21.8417193594922,248.262261562035,333.880228172107,0.0750390831958241,50.9665749762242,53.9063945493815,186.198275341465,0.1751,0.1852,0.6397
2016,"Bueno",2,"2 → 3",24508.8860220158,47.9331741772848,2.05585133131942,43.90377961033,51.9625687442396,8.05277326178385,10.0324133553057,29.8479875601953,1174.7887025845,50.3866259575171,1076.03273040528,1273.54467476373,0.0428899476532826,197.364502034197,245.883275450936,731.540925099372,0.168,0.2093,0.6227
2016,"Imperial",2,"2 → 3",27922.783310953,47.9331741772848,2.05585133131942,43.90377961033,51.9625687442396,8.05277326178385,10.0324133553057,29.8479875601953,1338.42763595849,57.4050912439664,1225.91572459108,1450.9395473259,0.0428899476532826,224.855842841027,280.132904206112,833.438888911354,0.168,0.2093,0.6227
2016,"Tolten",2,"2 → 3",27487.0521591203,47.9331741772848,2.05585133131942,43.90377961033,51.9625687442396,8.05277326178385,10.0324133553057,29.8479875601953,1317.54165876323,56.5092927753738,1206.78548013166,1428.29783739479,0.0428899476532826,221.346998672222,275.761469179143,820.433190911862,0.168,0.2093,0.6227
2016,"Valdivia",2,"2 → 3",5298.63748001774,47.9331741772848,2.05585133131942,43.90377961033,51.9625687442396,8.05277326178385,10.0324133553057,29.8479875601953,253.98051323198,10.8932109174734,232.630212157733,275.330814306226,0.0428899476532826,42.6687262229726,53.1581214194533,158.153665589554,0.168,0.2093,0.6227
2016,"Bueno",3,"3 → 4",12317.0651886204,54.3674048267186,1.26479577648077,51.8884506570179,56.8463589964192,17.0328920256551,23.8324580248236,13.5020547762399,669.646869386808,15.5785720292054,639.113429279003,700.180309494613,0.0232638615087839,209.795241430726,293.545939096812,166.30568885927,0.313292350075249,0.438359309236538,0.248348340688213
2016,"Imperial",3,"3 → 4",14032.7366156009,54.3674048267186,1.26479577648077,51.8884506570179,56.8463589964192,17.0328920256551,23.8324580248236,13.5020547762399,762.923472407091,17.7485460038791,728.136961461536,797.709983352645,0.0232638615087839,239.018087597987,334.434606364714,189.470778444391,0.313292350075249,0.438359309236538,0.248348340688213
2016,"Tolten",3,"3 → 4",13813.7577114999,54.3674048267186,1.26479577648077,51.8884506570179,56.8463589964192,17.0328920256551,23.8324580248236,13.5020547762399,751.018157679321,17.4715824108337,716.774485401163,785.261829957477,0.0232638615087839,235.288243568538,329.215800824405,186.514113286378,0.313292350075249,0.438359309236538,0.248348340688213
2016,"Valdivia",3,"3 → 4",2662.85718549675,54.3674048267186,1.26479577648077,51.8884506570179,56.8463589964192,17.0328920256551,23.8324580248236,13.5020547762399,144.772634599638,3.36797052158776,138.171533676334,151.373735522943,0.0232638615087839,45.356158920306,63.4624320994512,35.9540435798811,0.313292350075249,0.438359309236538,0.248348340688213
2016,"Bueno",4,"4 → 5",480.713845451611,64.9731295028024,3.8226847307285,57.4808051063234,72.4654538992815,7.70175444989947,35.5794542049768,21.6919208479261,31.2334829343177,1.83761747685765,27.6318188623153,34.83514700632,0.0588348561933379,3.70233999833523,17.1035362499439,10.4276066860385,0.11853753249745,0.547602593214203,0.333859874288347
2016,"Imperial",4,"4 → 5",547.673547017306,64.9731295028024,3.8226847307285,57.4808051063234,72.4654538992815,7.70175444989947,35.5794542049768,21.6919208479261,35.5840642956146,2.09358330560697,31.4807164179906,39.6874121732386,0.0588348561933379,4.21804717783276,19.4859258853794,11.8800912324023,0.11853753249745,0.547602593214203,0.333859874288347
2016,"Tolten",4,"4 → 5",539.127177451899,64.9731295028024,3.8226847307285,57.4808051063234,72.4654538992815,7.70175444989947,35.5794542049768,21.6919208479261,35.0287799190626,2.06091322916613,30.9894642146348,39.0680956234903,0.0588348561933379,4.1522251380019,19.1818507208082,11.6947040602524,0.11853753249745,0.547602593214203,0.333859874288347
2016,"Valdivia",4,"4 → 5",103.9267307533,64.9731295028024,3.8226847307285,57.4808051063234,72.4654538992815,7.70175444989947,35.5794542049768,21.6919208479261,6.75244493603704,0.397279126765172,5.97379215576778,7.5310977163063,0.0588348561933379,0.800418161042732,3.69765635750999,2.25437041748431,0.11853753249745,0.547602593214203,0.333859874288347
2017,"Bueno",1,"1 → 2",61526.6048594529,15.1287306099234,0.454171778261824,14.2385702817357,16.018890938111,2.64904072979758,2.8018409089578,9.67784897116797,930.819430261867,27.9436475394303,876.050887487901,985.587973035826,0.0300204815573832,162.986482238852,172.387758484497,595.445189538514,0.1751,0.1852,0.6397
2017,"Imperial",1,"1 → 2",70096.782603905,15.1287306099234,0.454171778261824,14.2385702817357,16.018890938111,2.64904072979758,2.8018409089578,9.67784897116797,1060.47534063684,31.835980405648,998.07796562925,1122.87271564443,0.0300204815573832,185.689232145511,196.400033085942,678.386075405387,0.1751,0.1852,0.6397
2017,"Tolten",1,"1 → 2",69002.9320559984,15.1287306099234,0.454171778261824,14.2385702817357,16.018890938111,2.64904072979758,2.8018409089578,9.67784897116797,1043.92677037005,31.3391843571526,982.503097725167,1105.35044301492,0.0300204815573832,182.791577491795,193.335237872532,667.799955005717,0.1751,0.1852,0.6397
