"year_consumo","Rio","edad_consumo","transicion_label","N_mar","consumption_kg","consumption_se_kg","consumo_min_kg","consumo_max_kg","consumo_anchoveta_kg","consumo_sardina_kg","consumo_otros_kg","consumo_total_poblacional_t","consumo_se_poblacional_t","consumo_lower_poblacional_t","consumo_upper_poblacional_t","consumo_cv_poblacional","consumo_anchoveta_poblacional_t","consumo_sardina_poblacional_t","consumo_otros_poblacional_t","prop_anchoveta","prop_sardina","prop_otros"
2015,"Bueno",3,"3 → 4",57830.5586456281,55.4429152971871,1.27316123535342,52.9475651293819,57.9382654649923,17.3698412284787,24.3039180517348,13.7691560169736,3206.29476457857,73.6276254864463,3061.98727035793,3350.60225879921,0.022963461220049,1004.50762182879,1405.50915820939,796.277984540395,0.313292350075249,0.438359309236538,0.248348340688213
2015,"Imperial",3,"3 → 4",65885.9058858367,55.4429152971871,1.27316123535342,52.9475651293819,57.9382654649923,17.3698412284787,24.3039180517348,13.7691560169736,3652.90669930689,83.883381329991,3488.49829299867,3817.31510561511,0.022963461220049,1144.42772443147,1601.28565741369,907.193317461725,0.313292350075249,0.438359309236538,0.248348340688213
2015,"Tolten",3,"3 → 4",64857.765483733,55.4429152971871,1.27316123535342,52.9475651293819,57.9382654649923,17.3698412284787,24.3039180517348,13.7691560169736,3595.90359807943,82.5743928255319,3434.06076209613,3757.74643406274,0.022963461220049,1126.56908888635,1576.29781733528,893.036691857805,0.313292350075249,0.438359309236538,0.248348340688213
2015,"Valdivia",3,"3 → 4",12502.5333772753,55.4429152971871,1.27316123535342,52.9475651293819,57.9382654649923,17.3698412284787,24.3039180517348,13.7691560169736,693.176899036529,15.9177408396592,661.978700275555,724.375097797503,0.022963461220049,217.167019717028,303.860546640378,172.149332679123,0.313292350075249,0.438359309236538,0.248348340688213
2015,"Bueno",4,"4 → 5",5921.73242368011,66.3133260763465,3.85023496262124,58.767004217592,73.8596479351011,7.86061804478893,36.3133493240664,22.1393587074912,392.689773148373,22.800061216941,348.00247431786,437.377071978886,0.0580612554132553,46.5484767459916,215.037938104746,131.103358297635,0.11853753249745,0.547602593214203,0.333859874288347
2015,"Imperial",4,"4 → 5",6746.58371430396,66.3133260763465,3.85023496262124,58.767004217592,73.8596479351011,7.86061804478893,36.3133493240664,22.1393587074912,447.388405748007,25.9759324950642,396.476513592838,498.300297903177,0.0580612554132553,53.0323176853368,244.991051161577,149.365036901094,0.11853753249745,0.547602593214203,0.333859874288347
2015,"Tolten",4,"4 → 5",6641.30421333043,66.3133260763465,3.85023496262124,58.767004217592,73.8596479351011,7.86061804478893,36.3133493240664,22.1393587074912,440.406971870795,25.5705816795686,390.289552715101,490.524391026489,0.0580612554132553,52.2047557402379,241.167999866062,147.034216264495,0.11853753249745,0.547602593214203,0.333859874288347
2015,"Valdivia",4,"4 → 5",1280.23417051931,66.3133260763465,3.85023496262124,58.767004217592,73.8596479351011,7.86061804478893,36.3133493240664,22.1393587074912,84.896586003728,4.92920236367585,75.2355268984137,94.5576451090424,0.0580612554132553,10.0634318223395,46.4895906506741,28.3435635307145,0.11853753249745,0.547602593214203,0.333859874288347
2016,"Bueno",1,"1 → 2",70487.6179972777,15.8305445642342,0.476990300062561,14.8956607551366,16.7654283733317,2.25901870931621,2.61520596201148,10.9563198929065,1115.85737793262,33.6219100592167,1049.95964512511,1181.75511074013,0.0301310102205973,159.232847830984,184.339638834468,772.284891267168,0.1427,0.1652,0.6921
2016,"Imperial",1,"1 → 2",80305.9952082364,15.8305445642342,0.476990300062561,14.8956607551366,16.7654283733317,2.25901870931621,2.61520596201148,10.9563198929065,1271.28763591916,38.3051807511993,1196.21086122551,1346.36441061281,0.0301310102205973,181.412745645664,210.016717453845,879.858172819655,0.1427,0.1652,0.6921
2016,"Tolten",1,"1 → 2",79052.8313168907,15.8305445642342,0.476990300062561,14.8956607551366,16.7654283733317,2.25901870931621,2.61520596201148,10.9563198929065,1251.44936909093,37.7074337306387,1177.54415702944,1325.3545811524,0.0301310102205973,178.581824969275,206.73943577382,866.128108347831,0.1427,0.1652,0.6921
